question_id,configuration,selection_metric,combination,model_level,prompt_level,n_members,is_own_arm,overall_mae,balanced_mae,mean_bias,mae_bin_0-20,n_bin_0-20,mae_bin_0-20_repeat_median,mae_bin_0-20_repeat_min,mae_bin_0-20_repeat_max,mae_bin_20-40,n_bin_20-40,mae_bin_20-40_repeat_median,mae_bin_20-40_repeat_min,mae_bin_20-40_repeat_max,mae_bin_40-60,n_bin_40-60,mae_bin_40-60_repeat_median,mae_bin_40-60_repeat_min,mae_bin_40-60_repeat_max,mae_bin_60-80,n_bin_60-80,mae_bin_60-80_repeat_median,mae_bin_60-80_repeat_min,mae_bin_60-80_repeat_max,mae_bin_80-100,n_bin_80-100,mae_bin_80-100_repeat_median,mae_bin_80-100_repeat_min,mae_bin_80-100_repeat_max,repeat_median_balanced_mae,repeat_min_balanced_mae,repeat_max_balanced_mae,repeat_median_overall_mae,repeat_min_overall_mae,repeat_max_overall_mae,balanced_mae_median_rank,balanced_mae_best_rank,balanced_mae_worst_rank,balanced_mae_share_ranked_first,overall_mae_median_rank,overall_mae_best_rank,overall_mae_worst_rank,overall_mae_share_ranked_first,balanced_mae_interval_uncorrected,no_bootstrap,no_pairwise_test,is_ensemble,overall_mae_offarm,balanced_mae_offarm,c1_serving_confounded,c1_serving_confounded_always,c1_serving_confounded_share_of_folds
Q2,Gemma-3-27B x top2P,MAE_b,mean,Gemma-3-27B,top2P,2,False,9.872476190476192,14.270907301125579,6.236432900432901,9.23471596998926,933,9.313719185423343,8.709485530546605,9.663933547695581,7.410648148148149,108,7.388888888888889,6.99537037037037,8.01388888888889,13.024347826086958,46,12.951086956521738,12.543478260869565,13.576086956521738,17.08815789473684,38,17.026315789473685,16.43421052631579,17.68421052631579,24.59666666666667,30,24.5,24.166666666666668,25.5,14.251616143283162,14.122425750560904,14.520688553637845,9.964242424242425,9.441948051948053,10.202987012987014,45.0,43.0,51.0,0.0,,,,,False,True,True,True,9.872476190476192,,False,False,0.0
Q2,Mistral-Small-3.2 x top3P,MAE_b,mean,Mistral-Small-3.2,top3P,3,False,6.8125108225108235,14.314199920842745,1.6631601731601737,5.251643444087172,933,5.251643444087171,5.251643444087171,5.251643444087171,7.478395061728395,108,7.478395061728396,7.478395061728396,7.478395061728396,14.463768115942026,46,14.463768115942026,14.463768115942026,14.463768115942026,20.5438596491228,38,20.5438596491228,20.5438596491228,20.5438596491228,23.83333333333333,30,23.833333333333332,23.833333333333332,23.833333333333332,14.314199920842745,14.314199920842745,14.314199920842745,6.8125108225108235,6.8125108225108235,6.8125108225108235,47.0,45.0,47.0,0.0,,,,,False,True,True,True,6.8125108225108235,,False,False,0.0
Q2,Llama-4-Scout x all4P,MAE_b,mean,Llama-4-Scout,all4P,4,False,6.091922077922077,14.50681653038066,1.138978354978355,4.1094319399785615,933,4.1094319399785615,4.1094319399785615,4.1094319399785615,10.064305555555556,108,10.064305555555555,10.064305555555555,10.064305555555555,13.570652173913043,46,13.570652173913043,13.570652173913043,13.570652173913043,18.398026315789476,38,18.398026315789473,18.398026315789473,18.398026315789473,26.391666666666662,30,26.391666666666666,26.391666666666666,26.391666666666666,14.50681653038066,14.50681653038066,14.50681653038066,6.091922077922078,6.091922077922078,6.091922077922078,51.0,50.0,52.0,0.0,,,,,False,True,True,True,6.091922077922077,,False,False,0.0
Q2,Mistral-Small-3.2 x top2P,MAE_b,mean,Mistral-Small-3.2,top2P,2,False,7.022229437229436,14.588357202460617,1.8768614718614716,5.47698285101822,933,5.461146838156484,5.332583065380491,5.560503751339763,7.2837962962962965,108,7.2407407407407405,7.074074074074074,7.518518518518518,14.790217391304346,46,14.717391304347826,14.5,15.152173913043478,21.490789473684213,38,21.55263157894737,20.763157894736842,22.013157894736842,23.9,30,23.833333333333332,23.5,24.916666666666668,14.554994215815881,14.391294466341227,14.83617882626164,7.022554112554113,6.908138528138528,7.076580086580085,52.0,49.0,54.0,0.0,,,,,False,True,True,True,7.022229437229436,,False,False,0.0
Q2,Gemma-3-12B x all4P,MAE_b,mean,Gemma-3-12B,all4P,4,False,9.20352813852814,14.813094045247166,5.3457359307359305,8.084217577706305,933,8.084217577706305,8.084217577706305,8.084217577706305,10.064814814814817,108,10.064814814814815,10.064814814814815,10.064814814814815,12.076086956521738,46,12.076086956521738,12.076086956521738,12.076086956521738,16.223684210526315,38,16.223684210526315,16.223684210526315,16.223684210526315,27.616666666666664,30,27.616666666666667,27.616666666666667,27.616666666666667,14.813094045247169,14.813094045247169,14.813094045247169,9.203528138528139,9.203528138528139,9.203528138528139,54.0,53.0,54.0,0.0,,,,,False,True,True,True,9.20352813852814,,False,False,0.0
Q2,Mistral-Small-3.2 x all4P,MAE_b,mean,Mistral-Small-3.2,all4P,4,False,7.3509090909090915,15.1286722020423,2.0499567099567098,5.830707395498388,933,5.830707395498387,5.830707395498387,5.830707395498387,7.134259259259259,108,7.1342592592592595,7.1342592592592595,7.1342592592592595,14.03804347826087,46,14.03804347826087,14.03804347826087,14.03804347826087,21.84868421052631,38,21.848684210526315,21.848684210526315,21.848684210526315,26.79166666666667,30,26.791666666666668,26.791666666666668,26.791666666666668,15.1286722020423,15.1286722020423,15.1286722020423,7.350909090909091,7.350909090909091,7.350909090909091,55.0,55.0,55.0,0.0,,,,,False,True,True,True,7.3509090909090915,,False,False,0.0
Q2,Gemma-3-27B x all4P,MAE_b,mean,Gemma-3-27B,all4P,4,False,9.943030303030303,15.578555602701082,5.756017316017317,9.117309753483369,933,9.117309753483369,9.117309753483369,9.117309753483369,6.9675925925925934,108,6.967592592592593,6.967592592592593,6.967592592592593,13.90217391304348,46,13.902173913043478,13.902173913043478,13.902173913043478,18.57236842105263,38,18.57236842105263,18.57236842105263,18.57236842105263,29.33333333333333,30,29.333333333333332,29.333333333333332,29.333333333333332,15.578555602701082,15.578555602701082,15.578555602701082,9.943030303030303,9.943030303030303,9.943030303030303,56.0,56.0,56.0,0.0,,,,,False,True,True,True,9.943030303030303,,False,False,0.0
Q2,top2M x Detailed,MAE_b,mean,top2M,Detailed,2,False,7.2980831168831175,16.189618074028836,1.7488398268398269,5.641919614147906,933,5.727706323687028,5.135959271168276,5.847749196141474,6.035324074074074,108,5.787037037037037,5.787037037037037,7.523148148148148,14.608478260869568,46,14.228260869565217,14.065217391304348,16.565217391304348,25.21236842105263,38,24.710526315789473,24.710526315789473,27.57894736842105,29.45,30,28.666666666666668,28.5,32.833333333333336,15.824039442549084,15.824039442549084,17.597470591954355,7.292164502164502,7.099870129870129,7.506883116883118,58.0,58.0,59.0,0.0,,,,,False,True,True,True,7.2980831168831175,,True,False,0.032
Q2,top3M x Detailed,MAE_b,mean,top3M,Detailed,3,False,7.542732467532468,18.506091385912317,1.169605772005772,5.405919256877448,933,5.410092890317961,4.863576277241868,6.138567345480517,7.1770370370370395,108,7.204475308641976,6.560185185185189,7.8317901234567895,17.481594202898552,46,17.456521739130437,15.297101449275361,19.23913043478261,26.86035087719298,38,26.956140350877185,24.92105263157895,28.29824561403508,35.60555555555556,30,35.41666666666667,32.333333333333336,38.11111111111111,18.469562620299442,17.06825786551388,19.275825176657204,7.535526695526695,7.226161616161616,7.849595959595959,60.0,60.0,61.0,0.0,,,,,False,True,True,True,7.542732467532468,,True,False,0.408
Q2,all6M x Detailed,MAE_b,mean,all6M,Detailed,6,False,7.753737373737372,21.312672360284132,0.10323232323232304,4.972204358699536,933,4.972204358699536,4.972204358699536,4.972204358699536,9.021604938271606,108,9.021604938271606,9.021604938271606,9.021604938271606,21.137681159420286,46,21.13768115942029,21.13768115942029,21.13768115942029,28.359649122807024,38,28.359649122807024,28.359649122807024,28.359649122807024,43.07222222222221,30,43.072222222222216,43.072222222222216,43.072222222222216,21.312672360284136,21.312672360284136,21.312672360284136,7.753737373737373,7.753737373737373,7.753737373737373,64.0,64.0,64.0,0.0,,,,,False,True,True,True,7.753737373737372,,True,True,1.0
Q2,top2M x Short,MAE_o,mean,top2M,Short,2,False,6.065844155844156,10.755633980644172,3.01987012987013,4.8205251875669894,933,4.820525187566989,4.820525187566989,4.820525187566989,9.481481481481481,108,9.481481481481481,9.481481481481481,9.481481481481481,11.967391304347828,46,11.967391304347826,11.967391304347826,11.967391304347826,13.592105263157896,38,13.592105263157896,13.592105263157896,13.592105263157896,13.916666666666664,30,13.916666666666666,13.916666666666666,13.916666666666666,10.755633980644172,10.755633980644172,10.755633980644172,6.065844155844156,6.065844155844156,6.065844155844156,,,,,14.0,14.0,15.0,0.0,False,True,True,True,,10.755633980644172,True,True,1.0
Q2,Llama-4-Maverick x top3P,MAE_o,mean,Llama-4-Maverick,top3P,3,False,5.955396825396825,10.795470605489388,2.7936075036075043,4.67897463379778,933,4.678974633797779,4.678974633797779,4.678974633797779,9.604938271604935,108,9.604938271604935,9.604938271604935,9.604938271604935,11.514492753623182,46,11.514492753623186,11.514492753623186,11.514492753623186,12.578947368421051,38,12.578947368421053,12.578947368421053,12.578947368421053,15.599999999999998,30,15.599999999999998,15.599999999999998,15.599999999999998,10.79547060548939,10.79547060548939,10.79547060548939,5.955396825396826,5.955396825396826,5.955396825396826,,,,,12.0,9.0,12.0,0.0,False,True,True,True,,10.795470605489388,False,False,0.0
Q2,top2M x top3P,MAE_o,mean,top2M,top3P,6,False,5.934920634920635,10.857226761909718,2.801038961038961,4.7629510539478375,933,4.762951053947838,4.762951053947838,4.762951053947838,8.172839506172833,108,8.172839506172833,8.172839506172833,8.172839506172833,10.677536231884055,46,10.677536231884057,10.677536231884057,10.677536231884057,14.62280701754386,38,14.622807017543858,14.622807017543858,14.622807017543858,16.049999999999997,30,16.049999999999997,16.049999999999997,16.049999999999997,10.857226761909716,10.857226761909716,10.857226761909716,5.934920634920635,5.934920634920635,5.934920634920635,,,,,10.0,8.0,11.0,0.0,False,True,True,True,,10.857226761909718,True,True,1.0
Q2,top3M x Short,MAE_o,mean,top3M,Short,3,False,5.876821933621934,10.87693375497242,2.828614718614719,4.598316541621993,933,4.6080743122543595,4.517381207574116,4.715594855305452,8.742962962962965,108,8.780864197530867,8.123456790123457,9.13271604938272,12.720289855072462,46,12.833333333333332,11.927536231884057,13.304347826086953,14.804210526315792,38,14.649122807017545,14.140350877192983,16.15789473684211,13.518888888888888,30,13.583333333333334,12.111111111111112,15.611111111111109,10.887256970929737,10.546881049831914,11.355191869131277,5.885468975468976,5.783304473304474,6.014704184704185,,,,,7.5,6.0,11.0,0.0,False,True,True,True,,10.87693375497242,True,True,1.0
Q2,Llama-4-Maverick x top2P,MAE_o,mean,Llama-4-Maverick,top2P,2,False,6.134285714285715,10.932862538217176,3.112294372294372,4.779581993569128,933,4.779581993569128,4.779581993569128,4.779581993569128,10.692129629629633,108,10.69212962962963,10.69212962962963,10.69212962962963,12.543478260869568,46,12.543478260869565,12.543478260869565,12.543478260869565,11.815789473684209,38,11.81578947368421,11.81578947368421,11.81578947368421,14.833333333333336,30,14.833333333333334,14.833333333333334,14.833333333333334,10.932862538217174,10.932862538217174,10.932862538217174,6.134285714285714,6.134285714285714,6.134285714285714,,,,,20.0,19.0,21.0,0.0,False,True,True,True,,10.932862538217176,False,False,0.0
Q2,top2M x top2P,MAE_o,mean,top2M,top2P,4,False,5.887835497835498,10.971651465299392,2.647142857142857,4.641827438370846,933,4.6418274383708455,4.6418274383708455,4.6418274383708455,8.565972222222221,108,8.565972222222221,8.565972222222221,8.565972222222221,11.09782608695652,46,11.097826086956522,11.097826086956522,11.097826086956522,14.677631578947368,38,14.677631578947368,14.677631578947368,14.677631578947368,15.875,30,15.875,15.875,15.875,10.971651465299392,10.971651465299392,10.971651465299392,5.887835497835498,5.887835497835498,5.887835497835498,,,,,8.0,7.0,10.0,0.0,False,True,True,True,,10.971651465299392,True,True,1.0
Q2,top3M x top3P,MAE_o,mean,top3M,top3P,9,False,5.943145012025012,11.026877995911088,2.8530811351611347,4.701786828629272,933,4.700518042157916,4.653417887340716,4.792122186495186,8.634998353909463,108,8.661553497942386,8.012345679012347,8.989485596707816,10.87927536231884,46,10.781400966183574,10.36473429951691,11.59903381642512,14.623625730994151,38,14.4656432748538,14.121345029239762,15.773391812865494,16.294703703703707,30,16.31296296296297,15.459259259259262,17.738888888888887,11.030289054294904,10.765098763312519,11.419043636230185,5.943163059163059,5.88331216931217,6.046919672919674,,,,,11.0,8.0,13.0,0.0,False,True,True,True,,11.026877995911088,True,True,1.0
Q2,top2M x Grid-Overlay,MAE_o,mean,top2M,Grid-Overlay,2,False,6.2148917748917745,11.03629841988898,3.108831168831168,5.1173097534833865,933,5.1173097534833865,5.1173097534833865,5.1173097534833865,7.849537037037035,108,7.849537037037037,7.849537037037037,7.849537037037037,10.380434782608695,46,10.380434782608695,10.380434782608695,10.380434782608695,15.434210526315791,38,15.43421052631579,15.43421052631579,15.43421052631579,16.4,30,16.4,16.4,16.4,11.036298419888983,11.036298419888983,11.036298419888983,6.2148917748917745,6.2148917748917745,6.2148917748917745,,,,,22.0,21.0,22.0,0.0,False,True,True,True,,11.03629841988898,True,True,1.0
Q2,top3M x top2P,MAE_o,mean,top3M,top2P,6,False,5.924268455988456,11.11857914587199,2.801499047619048,4.625929260450157,933,4.624946409431937,4.577724187209718,4.686262951053942,8.971849382716048,108,8.99117283950617,8.268518518518517,9.33608024691358,11.248985507246376,46,11.150362318840578,10.605072463768114,11.902173913043478,14.717631578947367,38,14.549342105263156,14.19517543859649,15.918859649122803,16.028499999999998,30,16.044444444444444,15.016666666666671,17.75277777777778,11.12039324608049,10.831435254699858,11.561883733357243,5.925640692640693,5.878049062049062,5.997431457431458,,,,,9.0,7.0,12.0,0.0,False,True,True,True,,11.11857914587199,True,True,1.0
Q2,top3M x Grid-Overlay,MAE_o,mean,top3M,Grid-Overlay,3,False,6.143799711399711,11.256133923097556,2.9562453102453103,4.934543051089668,933,4.939942836727395,4.821489817792061,5.105341193283313,8.367283950617283,108,8.374228395061728,7.746913580246913,8.737654320987652,11.239275362318843,46,11.32608695652174,10.268115942028988,11.956521739130432,14.91245614035088,38,14.85964912280702,14.271929824561408,16.043859649122805,16.82711111111111,30,16.83333333333333,15.955555555555552,17.71111111111111,11.237016588458685,11.103931160896424,11.614438863285866,6.142308802308802,6.052770562770562,6.328672438672439,,,,,21.0,14.0,25.0,0.0,False,True,True,True,,11.256133923097556,True,True,1.0
Q2,top2M x Point-Hint,MAE_o,mean,top2M,Point-Hint,2,False,5.864545454545455,11.604168418954245,2.274415584415584,4.541050375133975,933,4.541050375133975,4.541050375133975,4.541050375133975,7.983796296296297,108,7.983796296296297,7.983796296296297,7.983796296296297,11.206521739130432,46,11.206521739130435,11.206521739130435,11.206521739130435,16.289473684210524,38,16.289473684210527,16.289473684210527,16.289473684210527,18.0,30,18.0,18.0,18.0,11.604168418954247,11.604168418954247,11.604168418954247,5.864545454545454,5.864545454545454,5.864545454545454,,,,,6.0,6.0,7.0,0.0,False,True,True,True,,11.604168418954245,True,True,1.0
Q2,all6M x Short,MAE_o,mean,all6M,Short,6,False,6.522265512265513,11.630065561353815,3.3169841269841265,5.385905680600205,933,5.385905680600205,5.385905680600205,5.385905680600205,7.827160493827158,108,7.82716049382716,7.82716049382716,7.82716049382716,11.985507246376807,46,11.98550724637681,11.98550724637681,11.98550724637681,15.368421052631577,38,15.368421052631579,15.368421052631579,15.368421052631579,17.58333333333333,30,17.58333333333333,17.58333333333333,17.58333333333333,11.630065561353817,11.630065561353817,11.630065561353817,6.522265512265513,6.522265512265513,6.522265512265513,,,,,30.0,30.0,30.0,0.0,False,True,True,True,,11.630065561353815,True,True,1.0
Q2,top3M x Point-Hint,MAE_o,mean,top3M,Point-Hint,3,False,6.107017142857143,11.692365760177143,2.7743833766233768,4.737008217220426,933,4.741764916041435,4.622918899606996,4.794801714898169,9.375056790123457,108,9.390524691358022,8.6358024691358,9.735432098765434,10.65159420289855,46,10.554347826086955,10.028985507246377,11.65942028985507,15.068947368421055,38,14.971491228070176,14.530701754385968,16.23245614035088,18.62922222222222,30,18.561111111111114,18.033333333333335,19.922222222222224,11.65657500635647,11.464452714714955,12.201840976858993,6.113486291486291,6.010080808080808,6.166415584415583,,,,,18.0,13.0,21.0,0.0,False,True,True,True,,11.692365760177143,True,True,1.0
Q2,top3M@own,MAE_o,mean,top3M,@own,3,True,5.506181240981242,11.693152226908614,1.814862914862915,4.065876384422996,933,4.0608431582708,4.002697391925676,4.175866380850293,7.607438271604937,108,7.651234567901232,6.964506172839503,8.035493827160494,12.683768115942028,46,12.626811594202898,11.818840579710146,13.992753623188404,17.23245614035088,38,17.267543859649123,16.412280701754383,18.842105263157894,16.87622222222222,30,16.866666666666667,15.322222222222223,18.833333333333332,11.700376428888777,11.29217304416682,12.17083541286902,5.51018759018759,5.413145743145743,5.639177489177489,,,,,1.0,1.0,4.0,0.78,False,True,True,True,,11.693152226908614,True,True,1.0
Q2,all6M x top2P,MAE_o,mean,all6M,top2P,12,False,6.605907647907649,11.741492411886231,3.391751803751804,5.473838871025358,933,5.473838871025359,5.473838871025359,5.473838871025359,8.1175,108,8.1175,8.1175,8.1175,10.836956521739133,46,10.836956521739133,10.836956521739133,10.836956521739133,14.895833333333332,38,14.895833333333332,14.895833333333332,14.895833333333332,19.38333333333333,30,19.383333333333333,19.383333333333333,19.383333333333333,11.741492411886231,11.741492411886231,11.741492411886231,6.605907647907649,6.605907647907649,6.605907647907649,,,,,32.0,32.0,32.0,0.0,False,True,True,True,,11.741492411886231,True,True,1.0
Q2,all6M x top3P,MAE_o,mean,all6M,top3P,18,False,6.934063492063493,11.798574435068932,3.80122077922078,5.909366440395376,933,5.909366440395376,5.909366440395376,5.909366440395376,7.90317901234568,108,7.90317901234568,7.90317901234568,7.90317901234568,10.46497584541063,46,10.464975845410628,10.464975845410628,10.464975845410628,14.876461988304088,38,14.87646198830409,14.87646198830409,14.87646198830409,19.838888888888885,30,19.838888888888885,19.838888888888885,19.838888888888885,11.798574435068932,11.798574435068932,11.798574435068932,6.934063492063492,6.934063492063492,6.934063492063492,,,,,42.0,41.0,42.0,0.0,False,True,True,True,,11.798574435068932,True,True,1.0
Q2,all6M x Point-Hint,MAE_o,mean,all6M,Point-Hint,6,False,6.733561327561329,11.987899498540528,3.4665194805194806,5.576062879599845,933,5.576062879599846,5.576062879599846,5.576062879599846,8.545185185185186,108,8.545185185185186,8.545185185185186,8.545185185185186,10.03623188405797,46,10.03623188405797,10.03623188405797,10.03623188405797,14.598684210526319,38,14.598684210526319,14.598684210526319,14.598684210526319,21.183333333333326,30,21.183333333333326,21.183333333333326,21.183333333333326,11.987899498540528,11.987899498540528,11.987899498540528,6.733561327561328,6.733561327561328,6.733561327561328,,,,,37.0,37.0,37.0,0.0,False,True,True,True,,11.987899498540528,True,True,1.0
Q2,all6M@own,MAE_o,mean,all6M,@own,6,True,6.091862914862916,12.01246347112182,2.51331746031746,4.806745266166486,933,4.80726152197213,4.792926045016076,4.825437656305821,7.373533950617282,108,7.36458333333333,7.144290123456788,7.672067901234562,11.795652173913043,46,11.780797101449275,11.471014492753623,12.115942028985508,16.23438596491228,38,16.263157894736842,15.631578947368421,16.535087719298243,19.852,30,19.869444444444444,19.516666666666662,20.077777777777776,12.007734450900383,11.925957493445726,12.130769146830342,6.08914862914863,6.068802308802309,6.125728715728716,,,,,17.0,15.0,20.0,0.0,False,True,True,True,,12.01246347112182,True,True,1.0
Q2,Qwen-2.5 x top3P,MAE_o,mean,Qwen-2.5,top3P,3,False,6.665959595959595,12.083017947003881,2.808470418470419,5.442140050017864,933,5.442140050017864,5.442140050017864,5.442140050017864,8.135802469135804,108,8.135802469135806,8.135802469135806,8.135802469135806,11.89855072463768,46,11.898550724637682,11.898550724637682,11.898550724637682,18.438596491228065,38,18.438596491228065,18.438596491228065,18.438596491228065,16.500000000000004,30,16.500000000000004,16.500000000000004,16.500000000000004,12.083017947003885,12.083017947003885,12.083017947003885,6.665959595959596,6.665959595959596,6.665959595959596,,,,,33.0,33.0,33.0,0.0,False,True,True,True,,12.083017947003881,False,False,0.0
Q2,all6M x Grid-Overlay,MAE_o,mean,all6M,Grid-Overlay,6,False,7.691010101010102,12.126516493849687,4.620158730158729,6.838728117184706,933,6.838728117184707,6.838728117184707,6.838728117184707,7.766203703703707,108,7.766203703703706,7.766203703703706,7.766203703703706,10.097826086956518,46,10.09782608695652,10.09782608695652,10.09782608695652,15.179824561403507,38,15.179824561403507,15.179824561403507,15.179824561403507,20.749999999999996,30,20.749999999999996,20.749999999999996,20.749999999999996,12.126516493849687,12.126516493849687,12.126516493849687,7.691010101010103,7.691010101010103,7.691010101010103,,,,,47.0,47.0,47.0,0.0,False,True,True,True,,12.126516493849687,True,True,1.0
Q2,Llama-4-Scout x top3P,MAE_o,mean,Llama-4-Scout,top3P,3,False,6.457699855699856,12.168183359499555,3.20148051948052,4.807306180778848,933,4.8073061807788475,4.8073061807788475,4.8073061807788475,12.190679012345674,108,12.190679012345676,12.190679012345676,12.190679012345676,13.40579710144927,46,13.405797101449272,13.405797101449272,13.405797101449272,15.881578947368423,38,15.881578947368421,15.881578947368421,15.881578947368421,14.555555555555554,30,14.555555555555554,14.555555555555554,14.555555555555554,12.168183359499555,12.168183359499555,12.168183359499555,6.457699855699856,6.457699855699856,6.457699855699856,,,,,27.0,27.0,27.0,0.0,False,True,True,True,,12.168183359499555,False,False,0.0
Q2,top2M@own,MAE_o,mean,top2M,@own,2,True,5.545829437229437,12.168931458399248,1.5277012987012983,4.067554126473739,933,4.067524115755626,4.022829581993568,4.1194533762057866,7.267083333333334,108,7.282407407407407,6.719907407407407,7.719907407407407,12.161739130434782,46,12.16304347826087,11.195652173913043,13.228260869565217,18.208947368421054,38,18.309210526315788,16.68421052631579,19.039473684210527,19.139333333333333,30,19.191666666666666,18.133333333333333,19.816666666666666,12.177068606146523,11.907205090409047,12.405807421006031,5.542251082251082,5.492467532467532,5.621125541125541,,,,,3.0,1.0,5.0,0.1,False,True,True,True,,12.168931458399248,True,True,1.0
Q2,Llama-4-Scout x top2P,MAE_o,mean,Llama-4-Scout,top2P,2,False,6.68678787878788,12.406541954887995,3.529298701298701,5.023151125401925,933,5.023151125401925,5.023151125401925,5.023151125401925,12.568425925925924,108,12.568425925925924,12.568425925925924,12.568425925925924,12.76086956521739,46,12.76086956521739,12.76086956521739,12.76086956521739,17.730263157894736,38,17.730263157894736,17.730263157894736,17.730263157894736,13.950000000000003,30,13.95,13.95,13.95,12.406541954887995,12.406541954887995,12.406541954887995,6.686787878787879,6.686787878787879,6.686787878787879,,,,,34.0,34.0,34.0,0.0,False,True,True,True,,12.406541954887995,False,False,0.0
Q2,Qwen-2.5 x all4P,MAE_o,mean,Qwen-2.5,all4P,4,False,6.354740259740259,12.449435281724513,2.25547619047619,5.025160771704179,933,5.025160771704179,5.025160771704179,5.025160771704179,7.4375,108,7.4375,7.4375,7.4375,12.315217391304348,46,12.315217391304348,12.315217391304348,12.315217391304348,19.67763157894737,38,19.67763157894737,19.67763157894737,19.67763157894737,17.791666666666668,30,17.791666666666668,17.791666666666668,17.791666666666668,12.449435281724513,12.449435281724513,12.449435281724513,6.35474025974026,6.35474025974026,6.35474025974026,,,,,26.0,26.0,26.0,0.0,False,True,True,True,,12.449435281724513,False,False,0.0
Q2,Qwen-2.5 x top2P,MAE_o,mean,Qwen-2.5,top2P,2,False,6.4586147186147205,12.49339864351685,2.1819913419913415,5.102036441586279,933,5.102036441586279,5.102036441586279,5.102036441586279,7.930555555555555,108,7.930555555555555,7.930555555555555,7.930555555555555,12.478260869565217,46,12.478260869565217,12.478260869565217,12.478260869565217,20.039473684210524,38,20.039473684210527,20.039473684210527,20.039473684210527,16.916666666666668,30,16.916666666666668,16.916666666666668,16.916666666666668,12.49339864351685,12.49339864351685,12.49339864351685,6.45861471861472,6.45861471861472,6.45861471861472,,,,,28.0,28.0,28.0,0.0,False,True,True,True,,12.49339864351685,False,False,0.0
Q2,top2M x all4P,MAE_o,mean,top2M,all4P,8,False,5.578095238095237,12.536892400072599,1.4848268398268396,4.110610932475886,933,4.110610932475887,4.110610932475887,4.110610932475887,6.635416666666668,108,6.635416666666667,6.635416666666667,6.635416666666667,11.855978260869568,46,11.855978260869565,11.855978260869565,11.855978260869565,17.878289473684205,38,17.87828947368421,17.87828947368421,17.87828947368421,22.204166666666666,30,22.204166666666666,22.204166666666666,22.204166666666666,12.536892400072599,12.536892400072599,12.536892400072599,5.578095238095238,5.578095238095238,5.578095238095238,,,,,4.0,2.0,5.0,0.0,False,True,True,True,,12.536892400072599,True,True,1.0
Q2,top3M x all4P,MAE_o,mean,top3M,all4P,12,False,5.633326147186146,12.861946275681253,1.4517235497835497,4.1111979278313635,933,4.11484012147195,3.9682565201857765,4.287468738835296,6.824813580246912,108,6.816658950617283,6.437499999999998,6.996358024691353,11.842934782608696,46,11.802536231884057,11.440217391304346,12.30978260869565,17.870701754385962,38,17.839912280701753,17.196271929824558,18.687500000000004,23.66008333333334,30,23.56805555555556,23.198611111111116,24.533333333333342,12.85148478366697,12.720019802779987,13.123454002042246,5.634461760461761,5.5088658008658005,5.789305916305916,,,,,5.0,2.0,5.0,0.0,False,True,True,True,,12.861946275681253,True,True,1.0
Q2,all6M x all4P,MAE_o,mean,all6M,all4P,24,False,6.831341269841271,13.317231851889545,2.8767236652236647,5.611178099321176,933,5.611178099321175,5.611178099321175,5.611178099321175,6.455547839506169,108,6.4555478395061705,6.4555478395061705,6.4555478395061705,11.401268115942033,46,11.401268115942033,11.401268115942033,11.401268115942033,17.47094298245614,38,17.470942982456144,17.470942982456144,17.470942982456144,25.64722222222222,30,25.647222222222222,25.647222222222222,25.647222222222222,13.317231851889549,13.317231851889549,13.317231851889549,6.83134126984127,6.83134126984127,6.83134126984127,,,,,39.0,39.0,39.0,0.0,False,True,True,True,,13.317231851889545,True,True,1.0
Q2,Llama-4-Maverick x all4P,MAE_o,mean,Llama-4-Maverick,all4P,4,False,5.55508658008658,13.459165979241252,0.7141774891774891,3.825160771704177,933,3.8251607717041765,3.8251607717041765,3.8251607717041765,7.814814814814817,108,7.814814814814815,7.814814814814815,7.814814814814815,12.657608695652172,46,12.657608695652174,12.657608695652174,12.657608695652174,16.381578947368425,38,16.38157894736842,16.38157894736842,16.38157894736842,26.616666666666664,30,26.616666666666667,26.616666666666667,26.616666666666667,13.459165979241249,13.459165979241249,13.459165979241249,5.55508658008658,5.55508658008658,5.55508658008658,,,,,3.0,1.0,4.0,0.12,False,True,True,True,,13.459165979241252,False,False,0.0
Q2,Gemma-3-12B x top2P,MAE_o,mean,Gemma-3-12B,top2P,2,False,8.94822510822511,13.770490869437129,5.7088311688311695,7.658306538049283,933,7.658306538049284,7.658306538049284,7.658306538049284,13.268518518518517,108,13.268518518518519,13.268518518518519,13.268518518518519,12.978260869565217,46,12.978260869565217,12.978260869565217,12.978260869565217,13.947368421052632,38,13.947368421052632,13.947368421052632,13.947368421052632,21.0,30,21.0,21.0,21.0,13.770490869437129,13.770490869437129,13.770490869437129,8.94822510822511,8.94822510822511,8.94822510822511,,,,,54.0,54.0,54.0,0.0,False,True,True,True,,13.770490869437129,False,False,0.0
Q2,Gemma-3-12B x top3P,MAE_o,mean,Gemma-3-12B,top3P,3,False,9.406738816738816,13.960635440883816,6.100822510822512,8.34917827795641,933,8.34917827795641,8.34917827795641,8.34917827795641,12.006172839506167,108,12.006172839506169,12.006172839506169,12.006172839506169,11.34782608695652,46,11.347826086956522,11.347826086956522,11.347826086956522,14.16666666666666,38,14.166666666666664,14.166666666666664,14.166666666666664,23.933333333333334,30,23.93333333333333,23.93333333333333,23.93333333333333,13.960635440883816,13.960635440883816,13.960635440883816,9.406738816738816,9.406738816738816,9.406738816738816,,,,,57.0,57.0,57.0,0.0,False,True,True,True,,13.960635440883816,False,False,0.0
