question_id,row_type,model,prompt,cutoff,cutoff_label,n_retained,n_cell_usable,n_excluded_unusable_confidence,retained_fraction,pooled_mae,ci_lo,ci_hi,ci_method,n_boot_replicates_defined,boot_replicates_undefined_fraction,ci_degenerate,share_retained_0_20_bin,unfiltered_share_0_20_bin,row_type_perbin_change,representative_cutoff,representative_cutoff_retained_fraction,bin,n_before,mae_before,ci_lo_before,ci_hi_before,ci_method_before,n_boot_replicates_defined_before,ci_degenerate_before,n_after,mae_after,ci_lo_after,ci_hi_after,ci_method_after,n_boot_replicates_defined_after,ci_degenerate_after
Q5,single_configuration,Llama-4-Scout,Grid-Overlay,0.8,0.8,1057.0,1155.0,0.0,0.9151515151515152,6.662204351939451,6.106273717140582,7.298908071801461,BCa,10000.0,0.0,False,0.8051087984862819,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Llama-4-Scout,Grid-Overlay,0.85,0.85,612.0,1155.0,0.0,0.5298701298701298,4.523039215686274,3.9079050678260567,5.299936335032836,BCa,10000.0,0.0,False,0.8725490196078431,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Llama-4-Scout,Grid-Overlay,0.9,0.9,607.0,1155.0,0.0,0.5255411255411255,4.492751235584844,3.8740963411765432,5.276127466153005,BCa,10000.0,0.0,False,0.8747940691927513,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Llama-4-Scout,Grid-Overlay,0.95,0.95,334.0,1155.0,0.0,0.2891774891774892,2.0580838323353294,1.5017999196987069,2.899401304631054,BCa,10000.0,0.0,False,0.9431137724550899,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Llama-4-Scout,Grid-Overlay,1.0,1,295.0,1155.0,0.0,0.2554112554112554,1.2854237288135593,0.872945649605226,2.0839931925724215,BCa,10000.0,0.0,False,0.9694915254237289,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Llama-4-Scout,Point-Hint,,retain_all,1131.0,1131.0,24.0,1.0,7.518594164456232,6.9427778635930935,8.155889917008627,BCa,10000.0,0.0,False,0.8196286472148541,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Llama-4-Scout,Point-Hint,0.0,0,1131.0,1131.0,24.0,1.0,7.518594164456232,6.9427778635930935,8.155889917008627,BCa,10000.0,0.0,False,0.8196286472148541,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Llama-4-Scout,Point-Hint,0.1,0.1,1130.0,1131.0,24.0,0.9991158267020336,7.525159292035399,6.947855766625869,8.159751223811123,BCa,10000.0,0.0,False,0.8194690265486726,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Llama-4-Scout,Point-Hint,0.5,0.5,1128.0,1131.0,24.0,0.9973474801061007,7.520328014184398,6.9423391972008615,8.156075934068237,BCa,10000.0,0.0,False,0.8200354609929078,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Llama-4-Scout,Point-Hint,0.6,0.6,1033.0,1131.0,24.0,0.9133510167992926,7.764937076476282,7.144616387301968,8.446184415374,BCa,10000.0,0.0,False,0.8092933204259438,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Llama-4-Scout,Point-Hint,0.7,0.7,1031.0,1131.0,24.0,0.9115826702033598,7.7751503394762365,7.154030892775608,8.456499640952565,BCa,10000.0,0.0,False,0.8098933074684772,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Llama-4-Scout,Point-Hint,0.8,0.8,986.0,1131.0,24.0,0.8717948717948718,7.686795131845842,7.052369922338829,8.388295841798728,BCa,10000.0,0.0,False,0.8073022312373225,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Llama-4-Scout,Point-Hint,0.85,0.85,432.0,1131.0,24.0,0.3819628647214854,3.7560879629629627,3.0354222049494077,4.7169883886045465,BCa,10000.0,0.0,False,0.875,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Llama-4-Scout,Point-Hint,0.9,0.9,412.0,1131.0,24.0,0.36427939876215737,3.321917475728155,2.6252100941211665,4.311032579136956,BCa,10000.0,0.0,False,0.8883495145631068,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Llama-4-Scout,Point-Hint,0.95,0.95,296.0,1131.0,24.0,0.26171529619805484,2.307364864864865,1.7185171999319422,3.1281037691800835,BCa,10000.0,0.0,False,0.9290540540540541,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Llama-4-Scout,Point-Hint,1.0,1,211.0,1131.0,24.0,0.1865605658709107,0.36492890995260663,0.2439440012056614,0.6426271312778294,BCa,10000.0,0.0,False,1.0,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Llama-4-Scout,Short,,retain_all,1155.0,1155.0,0.0,1.0,6.305844155844156,5.810397853563749,6.871288940952397,BCa,10000.0,0.0,False,0.8077922077922078,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Llama-4-Scout,Short,0.8,0.8,1155.0,1155.0,0.0,1.0,6.305844155844156,5.810397853563749,6.871288940952397,BCa,10000.0,0.0,False,0.8077922077922078,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Llama-4-Scout,Short,0.9,0.9,421.0,1155.0,0.0,0.3645021645021645,0.669477434679335,0.5419535812924642,0.8813740773212112,BCa,10000.0,0.0,False,0.9857482185273159,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Llama-4-Scout,Short,1.0,1,414.0,1155.0,0.0,0.35844155844155845,0.5897342995169081,0.48262032156694334,0.7623610895441143,BCa,10000.0,0.0,False,1.0,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Detailed,,retain_all,1155.0,1155.0,0.0,1.0,9.421601731601733,8.89939393939394,9.970953698354478,BCa,10000.0,0.0,False,0.8077922077922078,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Detailed,0.6,0.6,1155.0,1155.0,0.0,1.0,9.421601731601733,8.89939393939394,9.970953698354478,BCa,10000.0,0.0,False,0.8077922077922078,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Detailed,0.7,0.7,1149.0,1155.0,0.0,0.9948051948051948,9.444778067885117,8.91925056739693,9.994681592639676,BCa,10000.0,0.0,False,0.8067885117493473,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Detailed,0.75,0.75,73.0,1155.0,0.0,0.0632034632034632,11.582191780821917,8.913904539383713,14.887847945121463,BCa,10000.0,0.0,False,0.2465753424657534,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Detailed,0.8,0.8,41.0,1155.0,0.0,0.0354978354978355,9.670731707317072,6.472587032033328,14.078832464233773,BCa,10000.0,0.0,False,0.43902439024390244,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Detailed,0.85,0.85,19.0,1155.0,0.0,0.01645021645021645,4.184210526315789,1.3714142974777561,10.306390853554749,"BCa, degenerate: n_retained=19 < 30",10000.0,0.0,True,0.7368421052631579,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Detailed,0.9,0.9,14.0,1155.0,0.0,0.012121212121212121,0.39285714285714285,0.10909090909090909,1.2402410402594575,"BCa, degenerate: n_retained=14 < 30",10000.0,0.0,True,1.0,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Detailed,0.95,0.95,13.0,1155.0,0.0,0.011255411255411256,0.4230769230769231,0.11818181818181818,1.308436189981876,"BCa, degenerate: n_retained=13 < 30",10000.0,0.0,True,1.0,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Grid-Overlay,,retain_all,1150.0,1150.0,5.0,1.0,7.344478260869565,6.878392533918012,7.839136439598362,BCa,10000.0,0.0,False,0.8069565217391305,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Grid-Overlay,0.7,0.7,1150.0,1150.0,5.0,1.0,7.344478260869565,6.878392533918012,7.839136439598362,BCa,10000.0,0.0,False,0.8069565217391305,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Grid-Overlay,0.8,0.8,169.0,1150.0,5.0,0.14695652173913043,1.7393491124260354,1.396939717501072,2.3213250740885427,BCa,10000.0,0.0,False,0.9585798816568047,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Grid-Overlay,0.9,0.9,30.0,1150.0,5.0,0.02608695652173913,0.2116666666666667,0.0546875,0.8074391766031697,BCa,10000.0,0.0,False,1.0,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Point-Hint,,retain_all,1155.0,1155.0,0.0,1.0,6.560389610389611,6.089572334769454,7.087892287358806,BCa,10000.0,0.0,False,0.8077922077922078,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Point-Hint,0.7,0.7,1155.0,1155.0,0.0,1.0,6.560389610389611,6.089572334769454,7.087892287358806,BCa,10000.0,0.0,False,0.8077922077922078,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Point-Hint,0.75,0.75,952.0,1155.0,0.0,0.8242424242424242,6.795850840336134,6.240993022079823,7.414097493082688,BCa,10000.0,0.0,False,0.7773109243697479,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Point-Hint,0.8,0.8,951.0,1155.0,0.0,0.8233766233766234,6.781966351209253,6.221241941142722,7.398094847789414,BCa,10000.0,0.0,False,0.7781282860147214,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Point-Hint,0.85,0.85,273.0,1155.0,0.0,0.23636363636363636,7.700183150183149,6.4314225705811925,9.130193294054974,BCa,10000.0,0.0,False,0.5934065934065934,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Point-Hint,0.9,0.9,142.0,1155.0,0.0,0.12294372294372294,0.48133802816901405,0.3411786813667681,0.7007156965764122,BCa,10000.0,0.0,False,1.0,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Point-Hint,0.95,0.95,8.0,1155.0,0.0,0.006926406926406926,0.525,0.0,1.64,"percentile (BCa fallback, degenerate: n_retained=8 < 30, 0.0% of replicates undefined)",9997.0,0.00029999999999996696,True,1.0,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Short,,retain_all,1155.0,1155.0,0.0,1.0,7.067229437229438,6.605866977874569,7.592316678652332,BCa,10000.0,0.0,False,0.8077922077922078,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Short,0.7,0.7,1155.0,1155.0,0.0,1.0,7.067229437229438,6.605866977874569,7.592316678652332,BCa,10000.0,0.0,False,0.8077922077922078,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Short,0.75,0.75,137.0,1155.0,0.0,0.11861471861471862,5.944160583941606,4.4459469262322875,7.847963853274606,BCa,10000.0,0.0,False,0.6423357664233577,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Short,0.8,0.8,97.0,1155.0,0.0,0.08398268398268398,1.653092783505155,0.9097113459885084,2.8375577375194827,BCa,10000.0,0.0,False,0.8969072164948454,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Short,0.85,0.85,94.0,1155.0,0.0,0.08138528138528138,1.4079787234042553,0.7230975794238749,2.571477989592947,BCa,10000.0,0.0,False,0.925531914893617,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Short,0.9,0.9,87.0,1155.0,0.0,0.07532467532467532,0.26839080459770115,0.16577569739012873,0.45693108956309963,BCa,10000.0,0.0,False,1.0,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Mistral-Small-3.2,Short,0.95,0.95,1.0,1155.0,0.0,0.0008658008658008658,0.0,0.0,0.0,"percentile (BCa fallback, degenerate: n_retained=1 < 30, 36.5% of replicates undefined)",6346.0,0.36539999999999995,True,1.0,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Qwen-2.5,Detailed,,retain_all,1155.0,1155.0,0.0,1.0,6.020822510822511,5.53119168442371,6.523535263877255,BCa,10000.0,0.0,False,0.8077922077922078,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Qwen-2.5,Detailed,0.8,0.8,1155.0,1155.0,0.0,1.0,6.020822510822511,5.53119168442371,6.523535263877255,BCa,10000.0,0.0,False,0.8077922077922078,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Qwen-2.5,Detailed,0.85,0.85,356.0,1155.0,0.0,0.30822510822510824,1.421629213483146,1.098398210633949,1.8719598951465821,BCa,10000.0,0.0,False,0.9269662921348315,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Qwen-2.5,Detailed,0.9,0.9,273.0,1155.0,0.0,0.23636363636363636,0.5822344322344322,0.4145730519052712,0.8487029902923829,BCa,10000.0,0.0,False,0.9816849816849816,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Qwen-2.5,Detailed,0.95,0.95,248.0,1155.0,0.0,0.21471861471861473,0.23205645161290323,0.1771638392037732,0.3154144713467678,BCa,10000.0,0.0,False,1.0,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Qwen-2.5,Detailed,1.0,1,45.0,1155.0,0.0,0.03896103896103896,0.09222222222222223,0.05217391304347826,0.1602358164852585,BCa,10000.0,0.0,False,1.0,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Qwen-2.5,Grid-Overlay,,retain_all,1155.0,1155.0,0.0,1.0,7.396580086580086,6.907302831219065,7.928502119146994,BCa,10000.0,0.0,False,0.8077922077922078,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Qwen-2.5,Grid-Overlay,0.8,0.8,1155.0,1155.0,0.0,1.0,7.396580086580086,6.907302831219065,7.928502119146994,BCa,10000.0,0.0,False,0.8077922077922078,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Qwen-2.5,Grid-Overlay,0.85,0.85,251.0,1155.0,0.0,0.21731601731601732,0.9553784860557769,0.7710476895923969,1.232828627333398,BCa,10000.0,0.0,False,0.9721115537848606,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Qwen-2.5,Grid-Overlay,0.9,0.9,151.0,1155.0,0.0,0.13073593073593073,0.5311258278145694,0.28788975483008167,0.9907839780200549,BCa,10000.0,0.0,False,0.9735099337748344,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Qwen-2.5,Grid-Overlay,0.95,0.95,145.0,1155.0,0.0,0.12554112554112554,0.20206896551724135,0.13639425604174038,0.3228360702627505,BCa,10000.0,0.0,False,1.0,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Qwen-2.5,Grid-Overlay,1.0,1,10.0,1155.0,0.0,0.008658008658008658,0.06499999999999999,0.011111111111111112,0.12857142857142856,"percentile (BCa fallback, degenerate: n_retained=10 < 30, 0.0% of replicates undefined)",9999.0,9.999999999998899e-05,True,1.0,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Qwen-2.5,Point-Hint,,retain_all,1155.0,1155.0,0.0,1.0,6.216666666666667,5.7629343639806265,6.71075912372967,BCa,10000.0,0.0,False,0.8077922077922078,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Qwen-2.5,Point-Hint,0.8,0.8,1155.0,1155.0,0.0,1.0,6.216666666666667,5.7629343639806265,6.71075912372967,BCa,10000.0,0.0,False,0.8077922077922078,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Qwen-2.5,Point-Hint,0.85,0.85,774.0,1155.0,0.0,0.6701298701298701,7.20594315245478,6.576772743709478,7.911281340340202,BCa,10000.0,0.0,False,0.7364341085271318,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Qwen-2.5,Point-Hint,0.9,0.9,264.0,1155.0,0.0,0.22857142857142856,1.04469696969697,0.768702896138898,1.4797529197467068,BCa,10000.0,0.0,False,0.9621212121212122,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Qwen-2.5,Point-Hint,0.95,0.95,209.0,1155.0,0.0,0.18095238095238095,0.560287081339713,0.42137925917957786,0.8154828455467881,BCa,10000.0,0.0,False,0.9952153110047847,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Qwen-2.5,Point-Hint,1.0,1,7.0,1155.0,0.0,0.006060606060606061,0.07857142857142858,0.0,0.16666666666666666,"percentile (BCa fallback, degenerate: n_retained=7 < 30, 0.1% of replicates undefined)",9993.0,0.0007000000000000339,True,1.0,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Qwen-2.5,Short,,retain_all,1155.0,1155.0,0.0,1.0,6.9312121212121225,6.445881388233948,7.449235592164446,BCa,10000.0,0.0,False,0.8077922077922078,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Qwen-2.5,Short,0.8,0.8,1155.0,1155.0,0.0,1.0,6.9312121212121225,6.445881388233948,7.449235592164446,BCa,10000.0,0.0,False,0.8077922077922078,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Qwen-2.5,Short,0.85,0.85,909.0,1155.0,0.0,0.787012987012987,6.04009900990099,5.535592112980259,6.626525350528183,BCa,10000.0,0.0,False,0.8030803080308031,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Qwen-2.5,Short,0.9,0.9,398.0,1155.0,0.0,0.3445887445887446,2.4915829145728647,2.244573150823356,2.797226158286406,BCa,10000.0,0.0,False,0.9597989949748744,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,single_configuration,Qwen-2.5,Short,0.95,0.95,164.0,1155.0,0.0,0.141991341991342,0.32804878048780484,0.22272394155655573,0.5091949357084273,BCa,10000.0,0.0,False,1.0,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Gemma-3-12B,,,retain_all,4561.0,4561.0,59.0,1.0,9.75938390703793,9.291323299327727,10.274283935154484,BCa,10000.0,0.0,False,0.8053058539793905,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Gemma-3-12B,,0.6,0.6,4561.0,4561.0,59.0,1.0,9.75938390703793,9.291323299327727,10.274283935154484,BCa,10000.0,0.0,False,0.8053058539793905,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Gemma-3-12B,,0.7,0.7,4042.0,4561.0,59.0,0.8862091646568735,10.611726867887185,10.125719073977454,11.149263915153043,BCa,10000.0,0.0,False,0.7810489856506679,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Gemma-3-12B,,0.75,0.75,3178.0,4561.0,59.0,0.696777022582767,11.47125550660793,10.902679275619697,12.092222344857095,BCa,10000.0,0.0,False,0.7334801762114538,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Gemma-3-12B,,0.8,0.8,2046.0,4561.0,59.0,0.44858583643937733,9.905718475073312,9.31101048526387,10.536740806997589,BCa,10000.0,0.0,False,0.7302052785923754,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Gemma-3-12B,,0.85,0.85,1009.0,4561.0,59.0,0.22122341591756195,12.538652130822596,11.839106013053904,13.303065785019719,BCa,10000.0,0.0,False,0.6580773042616452,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Gemma-3-12B,,0.95,0.95,25.0,4561.0,59.0,0.005481254110940584,0.488,0.2863636363636364,0.8823529411764706,"BCa, degenerate: n_retained=25 < 30",10000.0,0.0,True,1.0,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Gemma-3-12B,,1.0,1,19.0,4561.0,59.0,0.0041657531243148435,0.2394736842105263,0.09722222222222222,0.4617048567582725,"BCa, degenerate: n_retained=19 < 30",10000.0,0.0,True,1.0,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Gemma-3-27B,,,retain_all,4620.0,4620.0,0.0,1.0,10.231233766233768,9.805009357447313,10.708271591898171,BCa,10000.0,0.0,False,0.8077922077922078,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Gemma-3-27B,,0.7,0.7,4620.0,4620.0,0.0,1.0,10.231233766233768,9.805009357447313,10.708271591898171,BCa,10000.0,0.0,False,0.8077922077922078,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Gemma-3-27B,,0.75,0.75,4617.0,4620.0,0.0,0.9993506493506493,10.2350010829543,9.807470595905038,10.712209219955266,BCa,10000.0,0.0,False,0.8076673164392463,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Gemma-3-27B,,0.8,0.8,4550.0,4620.0,0.0,0.9848484848484849,10.31265934065934,9.884655484614747,10.79045557567793,BCa,10000.0,0.0,False,0.8048351648351648,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Gemma-3-27B,,0.85,0.85,3196.0,4620.0,0.0,0.6917748917748918,10.497371714643304,10.043119432901126,11.024316870071694,BCa,10000.0,0.0,False,0.7850438047559449,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Gemma-3-27B,,0.9,0.9,1135.0,4620.0,0.0,0.24567099567099568,7.388942731277534,7.018751292886362,7.847717221830931,BCa,10000.0,0.0,False,0.9409691629955947,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Gemma-3-27B,,0.95,0.95,180.0,4620.0,0.0,0.03896103896103896,3.8574999999999995,3.4956017526776755,4.194465569519347,BCa,10000.0,0.0,False,0.9888888888888889,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Gemma-3-27B,,1.0,1,16.0,4620.0,0.0,0.003463203463203463,0.484375,0.20357142857142854,0.9965446376248094,"BCa, degenerate: n_retained=16 < 30",10000.0,0.0,True,1.0,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Llama-4-Maverick,,,retain_all,4619.0,4619.0,1.0,1.0,6.730049794327776,6.247862771178825,7.234316238190071,BCa,10000.0,0.0,False,0.8077505953669626,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Llama-4-Maverick,,0.5,0.5,4619.0,4619.0,1.0,1.0,6.730049794327776,6.247862771178825,7.234316238190071,BCa,10000.0,0.0,False,0.8077505953669626,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Llama-4-Maverick,,0.6,0.6,4617.0,4619.0,1.0,0.9995670058454211,6.71585445094217,6.235046559549976,7.219479414174113,BCa,10000.0,0.0,False,0.807883907299112,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Llama-4-Maverick,,0.7,0.7,4616.0,4619.0,1.0,0.9993505087681316,6.717092720970537,6.236229972776836,7.220803856599539,BCa,10000.0,0.0,False,0.807842287694974,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Llama-4-Maverick,,0.75,0.75,4595.0,4619.0,1.0,0.994804070145053,6.6470293797606095,6.1680331177438354,7.152630364563592,BCa,10000.0,0.0,False,0.8093579978237214,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Llama-4-Maverick,,0.8,0.8,4593.0,4619.0,1.0,0.9943710759904741,6.6469845416938815,6.168103354823066,7.153868951287744,BCa,10000.0,0.0,False,0.8094927062921837,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Llama-4-Maverick,,0.85,0.85,2416.0,4619.0,1.0,0.5230569387313271,3.721399006622516,3.2870694805312706,4.231143974573525,BCa,10000.0,0.0,False,0.9031456953642384,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Llama-4-Maverick,,0.9,0.9,2391.0,4619.0,1.0,0.5176445117990908,3.629192806357173,3.2015472066385944,4.139280722812052,BCa,10000.0,0.0,False,0.9092429945629443,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Llama-4-Maverick,,0.95,0.95,1781.0,4619.0,1.0,0.38558129465252217,2.412773722627737,2.0050599856836078,2.923279955801382,BCa,10000.0,0.0,False,0.9651880965749579,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Llama-4-Maverick,,0.99,0.99,1307.0,4619.0,1.0,0.28296168001731975,1.1804131599081868,0.9264584985761493,1.573904353028473,BCa,10000.0,0.0,False,0.9869931140015302,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Llama-4-Maverick,,1.0,1,1304.0,4619.0,1.0,0.2823121887854514,1.1826687116564418,0.9279973790994531,1.5781533906886245,BCa,10000.0,0.0,False,0.9869631901840491,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Llama-4-Scout,,,retain_all,4576.0,4576.0,44.0,1.0,7.389134615384616,6.900686867722921,7.937786106303872,BCa,10000.0,0.0,False,0.8135926573426573,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Llama-4-Scout,,0.0,0,4576.0,4576.0,44.0,1.0,7.389134615384616,6.900686867722921,7.937786106303872,BCa,10000.0,0.0,False,0.8135926573426573,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Llama-4-Scout,,0.1,0.1,4575.0,4576.0,44.0,0.9997814685314685,7.390727868852459,6.902185561003342,7.938823900717234,BCa,10000.0,0.0,False,0.8135519125683061,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Llama-4-Scout,,0.5,0.5,4573.0,4576.0,44.0,0.9993444055944056,7.389477367155041,6.899803800505163,7.935897658499412,BCa,10000.0,0.0,False,0.8136890443909905,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Llama-4-Scout,,0.6,0.6,4414.0,4576.0,44.0,0.9645979020979021,7.434567285908473,6.938079068958465,7.991910011399822,BCa,10000.0,0.0,False,0.8106026280018124,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Llama-4-Scout,,0.7,0.7,4412.0,4576.0,44.0,0.9641608391608392,7.436804170444243,6.940574391691074,7.995171196016875,BCa,10000.0,0.0,False,0.8107434270172258,0.8077922077922078,,,,,,,,,,,,,,,,,,
Q5,per_model_aggregate,Llama-4-Scout,,0.75,0.75,4252.0,4576.0,44.0,0.9291958041958042,7.310202257761054,6.815898493181473,7.866128101385259,BCa,10000.0,0.0,False,0.8120884289746002,0.8077922077922078,,,,,,,,,,,,,,,,,,
