image,reference,baseline_prediction,absolute_error,bin
IMG_20241126_153706.jpg,3.0,1.5087247916918247,1.4912752083081753,0-20
IMG_20241126_153819.jpg,66.0,18.9642045797609,47.0357954202391,60-80
IMG_20241126_154031.jpg,0.0,0.7769102463470595,0.7769102463470595,0-20
IMG_20241126_154250.jpg,75.0,9.445285140683492,65.5547148593165,60-80
IMG_20241126_154528.jpg,75.0,6.203536333172322,68.79646366682768,60-80
IMG_20241126_154708.jpg,0.0,0.5388370214949886,0.5388370214949886,0-20
IMG_20241126_154752.jpg,66.0,15.562969825504164,50.43703017449584,60-80
IMG_20241126_154920.jpg,0.0,0.5272328975969086,0.5272328975969086,0-20
IMG_20241126_155025.jpg,99.0,7.158848191643521,91.84115180835647,80-100
IMG_20241126_155143.jpg,54.0,10.538714376283057,43.46128562371695,40-60
IMG_20241126_155352.jpg,48.0,17.949787163386066,30.050212836613934,40-60
IMG_20241126_155524.jpg,0.0,0.8712998882985147,0.8712998882985147,0-20
IMG_20241126_155609.jpg,0.0,0.787146404419756,0.787146404419756,0-20
IMG_20241126_155723.jpg,67.0,26.31480384313489,40.68519615686511,60-80
IMG_20241126_160231.jpg,64.0,20.2066949190919,43.7933050809081,60-80
IMG_20241126_160448.jpg,87.0,18.265692926578915,68.73430707342109,80-100
IMG_20241127_075847.jpg,4.0,2.610739192126555,1.3892608078734452,0-20
IMG_20241127_080840.jpg,1.0,1.7378354818258663,0.7378354818258663,0-20
IMG_20241127_080945.jpg,2.0,1.91831262830576,0.0816873716942399,0-20
IMG_20241127_081345.jpg,5.0,1.6452855180533752,3.354714481946625,0-20
IMG_20241127_081518.jpg,1.0,0.2814707613814756,0.7185292386185245,0-20
IMG_20241127_081703.jpg,19.0,2.0178439349112427,16.98215606508876,0-20
IMG_20241127_081908.jpg,2.0,2.0410993539427604,0.04109935394276043,0-20
IMG_20241127_082050.jpg,2.0,1.1559782936843377,0.8440217063156623,0-20
IMG_20241127_082154.jpg,3.0,1.300086417703176,1.699913582296824,0-20
IMG_20241127_082301.jpg,6.0,1.5981142826953267,4.4018857173046735,0-20
IMG_20241127_082501.jpg,10.0,2.033787812462263,7.966212187537737,0-20
IMG_20241127_082723.jpg,8.0,0.8098357686269774,7.190164231373022,0-20
IMG_20241127_083711.jpg,8.0,0.8836587519623234,7.116341248037677,0-20
IMG_20241127_083857.jpg,3.0,0.4062858501388721,2.593714149861128,0-20
IMG_20241127_084044.jpg,2.0,0.675303405385823,1.3246965946141769,0-20
IMG_20241127_084206.jpg,1.0,1.0337104516362758,0.03371045163627584,0-20
IMG_20241127_084344.jpg,2.0,0.4370414955923197,1.5629585044076804,0-20
IMG_20241127_084545.jpg,0.5,0.4074179597874652,0.0925820402125348,0-20
IMG_20241127_084658.jpg,5.0,1.92364297790122,3.07635702209878,0-20
IMG_20241127_085229.jpg,14.0,1.126496271585557,12.873503728414443,0-20
IMG_20241127_085618.jpg,0.5,0.2446771978021978,0.25532280219780223,0-20
IMG_20241127_085719.jpg,0.0,0.3281231131505857,0.3281231131505857,0-20
IMG_20241127_085912.jpg,0.5,0.2736875075473977,0.22631249245260232,0-20
IMG_20241127_090005.jpg,0.0,0.3259060650887574,0.3259060650887574,0-20
IMG_20241127_090101.jpg,14.0,2.421205168457916,11.578794831542083,0-20
IMG_20241127_090400.jpg,7.0,0.3252928390291028,6.674707160970897,0-20
IMG_20241127_090602.jpg,4.0,0.3567088817775631,3.643291118222437,0-20
IMG_20241127_091534.jpg,0.5,0.1381173771283661,0.36188262287163386,0-20
IMG_20241127_091719.jpg,0.5,0.8076658918005072,0.3076658918005072,0-20
IMG_20241127_091841.jpg,4.0,0.5151570613452482,3.4848429386547517,0-20
IMG_20241127_091939.jpg,1.0,0.2630739795918367,0.7369260204081634,0-20
IMG_20241127_092252.jpg,2.0,0.7032287767177877,1.2967712232822124,0-20
IMG_20241127_092848.jpg,16.0,0.9466795224006762,15.053320477599323,0-20
IMG_20241127_093122.jpg,4.0,1.8765189137785288,2.1234810862214712,0-20
IMG_20241127_093311.jpg,5.0,1.0158797246709337,3.984120275329066,0-20
IMG_20241127_093500.jpg,1.0,0.6863886456949644,0.3136113543050356,0-20
IMG_20241127_093611.jpg,0.5,2.050156231131506,1.5501562311315058,0-20
IMG_20241127_132641.jpg,41.0,1.6783525540393671,39.321647445960636,40-60
IMG_20241127_132830.jpg,4.0,0.3922288220021736,3.6077711779978263,0-20
IMG_20241127_133004.jpg,0.0,1.403297080666586,1.403297080666586,0-20
IMG_20241127_133121.jpg,0.0,0.8686111278831059,0.8686111278831059,0-20
IMG_20241127_133242.jpg,0.0,0.8475727569134163,0.8475727569134163,0-20
IMG_20241127_133357.jpg,32.0,0.9987093950006036,31.001290604999397,20-40
IMG_20241127_134428.jpg,3.0,1.8509521042144668,1.1490478957855332,0-20
IMG_20241127_134602.jpg,1.0,1.4020234573119188,0.4020234573119188,0-20
IMG_20241127_134710.jpg,11.0,0.95045322122932,10.04954677877068,0-20
IMG_20241127_134847.jpg,0.5,0.1566085013887211,0.34339149861127893,0-20
IMG_20241127_134949.jpg,0.0,0.1075975878517087,0.1075975878517087,0-20
IMG_20241127_135138.jpg,5.0,0.3373215040454051,4.662678495954595,0-20
IMG_20241127_135654.jpg,2.0,0.9384245562130178,1.0615754437869822,0-20
IMG_20241127_135920.jpg,22.0,0.5745928178963893,21.425407182103612,20-40
IMG_20241127_140118.jpg,0.0,0.4978452179688443,0.4978452179688443,0-20
IMG_20241127_140231.jpg,0.0,0.8979516362758121,0.8979516362758121,0-20
